signal_date,vix_level,spy_return,spy_trend_3d,spy_trend_5d,spy_vol_5d,spy_vol_10d,trend_strength,shock_day,vix_mom_3d,vix_pctile_est
2025-11-14,19.82999992370605,-0.0001637687603371,-0.0054004334206504,0.0003384566065200008,0.01144400917680471,0.00928169557075396,-0.47190006738159435,0,0.8499997456868478,0.7713675213675214
2025-11-17,22.3799991607666,-0.0093164334292445,-0.0086914073899361,-0.004645698740927779,0.008059496980862883,0.009507250450911615,-1.0784043503620817,0,1.6233329772949219,0.8803418803418803
2025-11-18,24.690000534057617,-0.0083975527701006,-0.0059592516532274,-0.006783057292259259,0.007123262804987218,0.00919004085831917,-0.8365889972731562,0,1.563333511352539,0.9273504273504274
2025-11-19,23.65999984741211,0.0038632001428369,-0.0046169286855027,-0.006121714959414359,0.008066140477347484,0.009218252148065804,-0.5723831582944824,0,1.2766666412353527,0.8974358974358975
2025-11-20,26.420000076293945,-0.0152422454597995,-0.0065921993623544,-0.00585136005532896,0.007638716091234302,0.009776313845963508,-0.8629972175490326,1,1.346666971842448,0.9658119658119658
2025-11-21,23.43000030517578,0.0099612229766328,-0.0004726074467766,-0.0038263617079349805,0.010375282284822464,0.010529385299643909,-0.045551241719518167,0,-0.4200000762939453,0.8846153846153846
2025-11-24,20.520000457763672,0.0147185070621804,0.0031458281930045,0.00098062639035,0.01253815703432341,0.010369733361056576,0.25090016621989086,0,-1.0466664632161458,0.811965811965812
2025-11-25,18.559999465942383,0.0094059914420558,0.0113619071602897,0.00454133523278128,0.011709662909917267,0.010913971570444376,0.9703009851510853,0,-2.620000203450521,0.6794871794871795
2025-11-26,17.190000534057617,0.0069034834506269,0.0103426606516211,0.00514939189433928,0.011744531007453006,0.011203080664676056,0.880635577419136,0,-2.0799999237060547,0.5192307692307693
2025-11-28,16.350000381469727,0.0054584063386149,0.0072559604104326,0.009289522254022159,0.0035464508070860074,0.009757190967362975,2.045972253784625,0,-1.3900000254313152,0.3141025641025641
2025-12-01,17.239999771118164,-0.0045655054234295,0.0025987947886041,0.006384176574009701,0.0070642532476668145,0.009948971782525143,0.3678790975778586,0,-0.43999989827473956,0.532051282051282
2025-12-02,16.59000015258789,0.001852299674079,0.0009150668630881,0.00381093509638942,0.005421800458058914,0.009228168390110751,0.16877514811089636,0,-0.20000012715657553,0.38247863247863245
2025-12-03,16.079999923706055,0.0034627677932603,0.0002498540146366,0.00262229036663032,0.0044535341112395665,0.008413002629337902,0.05610228806447311,0,-0.09000015258789062,0.2564102564102564
2025-12-04,15.779999732971191,0.0007310561539983,0.0020153745404459,0.0013878049073046,0.003773733072106257,0.008459538476974494,0.5340518689103679,0,-0.4866666793823242,0.22435897435897437
2025-12-05,15.40999984741211,0.0018995368427094,0.0020311202633227,0.0006760310081235,0.0030871997158178986,0.005516772811241105,0.6579145734466545,0,-0.39333343505859375,0.17094017094017094
2025-12-08,16.65999984741211,-0.0030042775146746,-0.0001245615059889,0.0009882765898744802,0.002434475738452347,0.005735956046148369,-0.0511654285015801,0,0.19333330790201822,0.41452991452991456
2025-12-09,16.93000030517578,-0.0008630551776172,-0.0006559319498607,0.00044520561953524,0.0024956437803506713,0.0043565655384852735,-0.2628297061976815,0,0.3833335240681966,0.4829059829059829
2025-12-10,15.770000457763672,0.0066321775460889,0.0009216149512656,0.00107908757010096,0.0036082149334890567,0.00390678059451275,0.2554205927440402,0,0.12000020345052083,0.21794871794871795
2025-12-11,14.850000381469728,0.0023269481305272,0.0026986901663329,0.00139826596540674,0.0036401756790207514,0.003495521494695647,0.7413605800072474,0,-0.603333155314127,0.08333333333333333
2025-12-12,15.739999771118164,-0.0107519689275339,-0.0005976144169725,-0.0011320351886419198,0.006487841160718204,0.004883808833254105,-0.09211284324629054,1,-0.3966668446858724,0.21367521367521367
2025-12-15,16.5,-0.0015108877827512,-0.0033119695265859,-0.0008333572422572398,0.006414057356487185,0.004673365312772185,-0.5163602660387056,0,0.24333318074544272,0.36538461538461536
2025-12-16,16.479999542236328,-0.0027322975952787,-0.0049983847685212,-0.0012072057257895396,0.006470448325715174,0.004704677528115674,-0.7724931553389972,0,0.5433330535888666,0.358974358974359
2025-12-17,17.6200008392334,-0.0110036201020413,-0.005082268493357,-0.004734365255415579,0.005911352192046818,0.005541197056442542,-0.8597457452691217,1,0.6266670227050781,0.5982905982905983
2025-12-18,16.8700008392334,0.0075513325776148,-0.002061528373235,-0.0036894883659980603,0.007671273116202835,0.006263743565879434,-0.26873318869965324,0,0.12333361307779948,0.45726495726495725
2025-12-19,14.90999984741211,0.0090634454794518,0.0018703859850084,0.0002735945153990803,0.008210089604470512,0.0070153015625589905,0.22781526109499928,0,-0.5233332316080729,0.09401709401709402
2025-12-22,14.079999923706056,0.0062298922783201,0.0076148901117956,0.0018217505276133402,0.008513686863385474,0.0072427433130949,0.8944281472534761,0,-1.1800003051757806,0.017094017094017096
2025-12-23,14.0,0.0045704548184328,0.0066212641920682,0.00328230101035564,0.008156001447411111,0.0073328592378448815,0.8118262504609318,0,-0.9566669464111328,0.01282051282051282
2025-12-24,13.470000267028809,0.0035176203055324,0.0047726558007618,0.00618654909187038,0.002229124659301957,0.00713222928677665,2.141035213303953,0,-0.4799998601277669,0.004273504273504274
2025-12-26,13.600000381469728,-0.0001014150322431,0.002662220030574,0.0046559995698988,0.0033852229119355126,0.007112981745200338,0.7864215254399943,0,-0.15999984741210938,0.008547008547008548
2025-12-29,14.199999809265137,-0.0035636282070548,-4.914097792182067e-05,0.0021305848325974797,0.003939766491275557,0.006149348275063812,-0.012473036993504829,0,0.0666666030883789,0.021367521367521368
2025-12-30,14.329999923706056,-0.0012211007345822,-0.00162871465796,0.0006403862300170199,0.00336946046326896,0.00613581077948093,-0.48337407189492604,0,0.28666655222574927,0.029914529914529916
2025-12-31,14.949999809265137,-0.0074089673733906,-0.0040645654383425,-0.0017554982083476602,0.0040638158904894835,0.006629801314500624,-1.000181983154039,0,0.4499998092651361,0.10256410256410256
2026-01-02,14.510000228881836,0.0018330397334518,-0.0022656761248403,-0.0020924143227637805,0.0035553713492658787,0.005183217970459869,-0.6372526326347864,0,0.1033334732055664,0.04700854700854701
2026-01-05,14.899999618530272,0.0066601138160631,0.0003613953920414,-0.0007401085531025399,0.005339983096825538,0.005084787461299592,0.06767712719633262,0,0.1899998982747384,0.08974358974358974
2026-01-06,14.75,0.0059471833730893,0.004813445640868,0.00116205376292628,0.005760168847021437,0.004680341294418993,0.8356416994512265,0,-0.0666666030883789,0.0641025641025641
2026-01-07,15.380000114440918,-0.0032233567922274,0.0031279801323083,0.0007616025513972399,0.0060305218492881715,0.004605776130089526,0.5186905915566168,0,0.28999996185302734,0.1623931623931624
2026-01-08,15.449999809265137,-0.0001015326819857,0.000874097966292,0.00222308948967822,0.004146560149099432,0.004402109883337325,0.21080023606542383,0,0.18333339691162168,0.17735042735042736
